election_cycle,transaction_year,transaction_month,cand_id,bioguide_id,total_raised,transaction_count
2016,2015,,P20003281,,1257366,907
2016,2015,,P20004065,,11454,28
2016,2015,,P40000564,,4750,7
2016,2015,,P40003279,,9,1
2016,2015,,P60003670,K000016,2775546,2688
2016,2015,,P60005055,,6255,7
2016,2015,,P60005121,,13533,12
2016,2015,,P60005279,,308,20
2016,2015,,P60005345,,1528,5
2016,2015,,P60005709,,4500,4
2016,2015,,P60005733,,1010,3
2016,2015,,P60005915,,8972595,56825
2016,2015,,P60005972,,178680,40
2016,2015,,P60006111,C001098,2251499,1883
2016,2015,,P60006723,R000595,11981467,24482
2016,2015,,P60006871,,4732,31
2016,2015,,P60007093,,2130,3
2016,2015,,P60007143,,2500,2
2016,2015,,P60007168,S000033,6141457,53384
2016,2015,,P60007242,,4540662,12115
2016,2015,,P60007267,,10894,6
2016,2015,,P60007440,,204,1
2016,2015,,P60007515,,1500,2
2016,2015,,P60007697,G000359,1293911,1601
2016,2015,,P60007895,,875,3
2016,2015,,P60007937,,40,1
2016,2015,,P60008075,C001040,12397,68
2016,2015,,P60008398,J000287,1013917,572
2016,2015,,P60008521,,2748239,2012
2016,2015,,P60008919,,3934,1
2016,2015,,P60009933,,2000,1
2016,2015,,P60014909,,15213,7
2016,2015,,P60015351,,1444,4
2016,2015,,P60015773,,3025,2
2016,2015,,P60016383,,5009,1
2016,2015,,P60016920,,1000,2
2016,2015,,P60017142,,341,2
2016,2015,,P60017563,,1700,4
2016,2015,,P60018132,,300,1
2016,2015,,P60018314,,300,1
2016,2015,,P60018389,,6839,64
2016,2015,,P80000268,,1656,1
2016,2015,,P80001571,,717163,2372
2016,2015,,P80003338,O000167,45,1
2016,2015,,P80003379,,84509,54
2016,2015,,S0AR00028,P000590,1440,2
2016,2015,,S0AR00036,,50351,36
2016,2015,,S0AR00150,B001236,265575,267
2016,2015,,S0CA00199,F000062,154665,106
2016,2015,,S0CA00330,,487410,1
2016,2015,,S0CO00211,B001267,1490209,1851
2016,2015,,S0CO00286,,250,1
2016,2015,,S0CT00177,B001277,581131,608
2016,2015,,S0DE00092,C001088,120241,114
2016,2015,,S0IA00028,G000386,722086,727
2016,2015,,S0IA00101,,5307,5
2016,2015,,S0IA00119,,3300,5
2016,2015,,S0IL00261,K000360,685305,70
2016,2015,,S0IN00053,C000542,132100,77
2016,2015,,S0IN00061,H001030,426561,643
2016,2015,,S0IN00095,S001188,363965,255
2016,2015,,S0KS00091,M000934,690077,612
2016,2015,,S0KY00156,P000603,380879,1089
2016,2015,,S0MO00183,B000575,454140,247
2016,2015,,S0ND00069,,9905,2
2016,2015,,S0ND00093,H001061,224510,93
2016,2015,,S0NH00144,S000606,14288,63
2016,2015,,S0NH00219,S001181,45471,174
2016,2015,,S0NH00235,A000368,59300,23
2016,2015,,S0NY00410,G000555,306354,511
2016,2015,,S0OH00133,P000449,82400,21
2016,2015,,S0SC00149,G000359,23300,7
2016,2015,,S0WI00197,J000293,1055999,2431
2016,2015,,S0WV00090,M001183,77246,70
2016,2015,,S2AZ00141,F000444,85235,107
2016,2015,,S2CA00286,B000711,9550,8
2016,2015,,S2CT00132,M001169,572224,1554
2016,2015,,S2HI00106,H001042,360662,487
2016,2015,,S2IL00119,,8900,4
2016,2015,,S2IN00091,D000607,385032,585
2016,2015,,S2KY00012,M000355,269522,239
2016,2015,,S2MA00170,W000817,1024679,10467
2016,2015,,S2MD00388,,9589,21
2016,2015,,S2ME00109,K000383,70512,136
2016,2015,,S2MT00096,D000618,69400,71
2016,2015,,S2NC00257,,849,2
2016,2015,,S2ND00099,H001069,174825,232
2016,2015,,S2NE00094,F000463,223878,388
2016,2015,,S2NM00088,H001046,387991,666
2016,2015,,S2NV00183,H001041,554874,324
2016,2015,,S2NY00259,,3896,1
2016,2015,,S2OH00238,,120,3
2016,2015,,S2SD00068,T000250,1026369,2541
2016,2015,,S2TN00058,A000360,20050,13
2016,2015,,S2TX00106,C001056,149125,95
2016,2015,,S2TX00312,C001098,25724,203
2016,2015,,S2TX00361,,211723,4
2016,2015,,S2VT00136,,850,3
2016,2015,,S2WA00189,M001111,2963201,7192
2016,2015,,S2WI00219,B001230,219489,1822
2016,2015,,S4AK00099,M001153,291333,283
2016,2015,,S4AK00206,,7496,3
2016,2015,,S4AK00214,S001198,67900,105
2016,2015,,S4AR00103,C001095,163770,273
2016,2015,,S4CO00338,,2900,3
2016,2015,,S4CO00395,G000562,78400,92
2016,2015,,S4GA11210,K000220,3900,2
2016,2015,,S4GA11236,,5003,33
2016,2015,,S4GA11277,,6375,8
2016,2015,,S4GA11285,P000612,68600,53
2016,2015,,S4HI00102,,1300,4
2016,2015,,S4HI00136,S001194,1067986,1061
2016,2015,,S4IA00020,H000206,-12500,9
2016,2015,,S4IA00129,E000295,54218,137
2016,2015,,S4IA00152,,555,2
2016,2015,,S4KS00127,,42252,1
2016,2015,,S4KS00135,,500,1
2016,2015,,S4KY00091,,1000,5
2016,2015,,S4LA00057,V000127,5000,2
2016,2015,,S4LA00107,C001075,232893,416
2016,2015,,S4MA00028,M000133,41428,189
2016,2015,,S4MA00234,,2177,1
2016,2015,,S4MI00363,,3900,4
2016,2015,,S4MN00346,,4000,5
2016,2015,,S4MN00379,,2050,5
2016,2015,,S4MS00138,C001074,237445,8
2016,2015,,S4NC00089,B001135,1607068,1714
2016,2015,,S4NC00147,,35150,30
2016,2015,,S4NC00162,T000476,156278,159
2016,2015,,S4NE00090,S001197,326560,205
2016,2015,,S4NE00132,,175,2
2016,2015,,S4NE00140,,900,3
2016,2015,,S4NJ00185,B001288,621529,679
2016,2015,,S4NJ00300,,5559,4
2016,2015,,S4NM00092,,2000,1
2016,2015,,S4OK00083,I000024,89475,100
2016,2015,,S4OK00232,L000575,228591,214
2016,2015,,S4OK00307,,6450,5
2016,2015,,S4OR00156,,187,2
2016,2015,,S4OR00172,,1500,6
2016,2015,,S4OR00198,,4800,3
2016,2015,,S4PA00121,T000461,3686754,7294
2016,2015,,S4SC00273,,1947,1
2016,2015,,S4SD00049,R000605,33870,29
2016,2015,,S4SD00056,,50,2
2016,2015,,S4TN00351,,1900,2
2016,2015,,S4TX00516,,70500,8
2016,2015,,S4VA00148,,1400,7
2016,2015,,S4VA00155,,61450,84
2016,2015,,S4VT00017,L000174,1231529,1309
2016,2015,,S4VT00033,S000033,264644,867
2016,2015,,S4WV00159,C001047,11750,9
2016,2015,,S4WV00183,,0,2
2016,2015,,S4WY00097,,11152,49
2016,2015,,S6AL00013,S000320,157350,88
2016,2015,,S6AL00195,S001141,7700,7
2016,2015,,S6AL00302,,500,1
2016,2015,,S6AL00310,,547559,159
2016,2015,,S6AL00328,,5544,2
2016,2015,,S6AL00336,,1500,3
2016,2015,,S6AR00132,,629985,503
2016,2015,,S6AZ00019,M000303,3165507,2422
2016,2015,,S6AZ00217,,50826,48
2016,2015,,S6AZ00233,,86234,222
2016,2015,,S6AZ00258,,5400,2
2016,2015,,S6CA00568,,1000,1
2016,2015,,S6CA00584,H001075,15000,8
2016,2015,,S6CA00618,,33000,37
2016,2015,,S6CA00626,,85266,130
2016,2015,,S6CA00667,,4950,4
2016,2015,,S6CA00675,,1888,46
2016,2015,,S6CA00683,,129201,208
2016,2015,,S6CA00741,,285236,232
2016,2015,,S6CO00226,,13150,20
2016,2015,,S6CO00267,,7090,5
2016,2015,,S6FL00301,,450,2
2016,2015,,S6FL00319,M001168,3033101,2839
2016,2015,,S6FL00319,M001191,3033101,2839
2016,2015,,S6FL00327,,845,7
2016,2015,,S6FL00343,,436888,242
2016,2015,,S6FL00384,,141,2
2016,2015,,S6GA00101,B001262,-20793,18
2016,2015,,S6IA00124,,28264,58
2016,2015,,S6ID00096,,102,2
2016,2015,,S6IL00151,D000563,192197,345
2016,2015,,S6IL00292,D000622,2138948,4494
2016,2015,,S6IL00300,,284016,481
2016,2015,,S6IL00334,,3100,5
2016,2015,,S6IL00359,,7328,9
2016,2015,,S6IN00175,,448046,466
2016,2015,,S6IN00191,Y000064,1614105,692
2016,2015,,S6IN00209,,48975,70
2016,2015,,S6KS00080,R000307,52716,63
2016,2015,,S6LA00227,L000550,-733,4
2016,2015,,S6LA00300,,576353,426
2016,2015,,S6MD00140,M000702,121885,134
2016,2015,,S6MD03177,C000141,56850,64
2016,2015,,S6MD03458,E000290,1391028,2541
2016,2015,,S6MD03466,,36853,61
2016,2015,,S6MD03508,,130885,185
2016,2015,,S6ME00159,C001035,17550,27
2016,2015,,S6MN00267,K000367,234349,354
2016,2015,,S6MO00305,M001170,231577,935
2016,2015,,S6MO00362,,2302180,3248
2016,2015,,S6MT00162,T000464,212848,546
2016,2015,,S6NC00266,R000305,455526,521
2016,2015,,S6NC00282,,31060,56
2016,2015,,S6NC00308,,2400,3
2016,2015,,S6NE00095,N000180,-90600,64
2016,2015,,S6NH00091,H001076,1477045,1330
2016,2015,,S6NJ00289,M000639,133972,255
2016,2015,,S6NJ00289,M001226,133972,255
2016,2015,,S6NV00028,R000146,530852,465
2016,2015,,S6NV00192,,8178,19
2016,2015,,S6NV00218,H001055,764171,772
2016,2015,,S6OH00163,B000944,154560,630
2016,2015,,S6OR00110,W000779,3846025,2764
2016,2015,,S6OR05085,,500,1
2016,2015,,S6OR05093,,31800,16
2016,2015,,S6OR05119,,1435,3
2016,2015,,S6PA00217,C001070,677258,656
2016,2015,,S6PA00266,,200,1
2016,2015,,S6PA00274,F000479,186727,367
2016,2015,,S6RI00163,R000122,48300,122
2016,2015,,S6RI00221,W000802,100551,142
2016,2015,,S6TN00216,C001071,214456,416
2016,2015,,S6UT00063,H000338,136450,29
2016,2015,,S6UT00238,,9705,10
2016,2015,,S6VA00093,W000805,273600,243
2016,2015,,S6WY00068,B001261,286743,259
2016,2015,,S6WY00126,E000285,7700,11
2016,2015,,S8AK00090,B001265,-2000,2
2016,2015,,S8DE00079,C000174,92860,183
2016,2015,,S8FL00166,N000032,94405,100
2016,2015,,S8ID00027,C000880,321544,350
2016,2015,,S8ID00092,R000584,9950,9
2016,2015,,S8KS00227,,88280,5
2016,2015,,S8MI00281,S000770,611822,421
2016,2015,,S8MN00438,F000457,276704,2341
2016,2015,,S8MS00055,C000567,19409,23
2016,2015,,S8MS00196,W000437,25620,22
2016,2015,,S8NC00239,H001049,500,1
2016,2015,,S8NE00117,J000291,-1000,1
2016,2015,,S8NJ00285,,50,1
2016,2015,,S8NM00184,U000039,136482,375
2016,2015,,S8NY00082,S000148,4068912,2269
2016,2015,,S8OR00207,M001176,83556,447
2016,2015,,S8SD00024,,10,1
2016,2015,,S8WA00194,C000127,301584,946
2016,2016,,H0AL02087,R000591,49300,65
2016,2016,,H0AL05163,B001274,83815,88
2016,2016,,H0AL07086,S001185,174285,221
2016,2016,,H0AR01083,C001087,68950,92
2016,2016,,H0AR03055,W000809,144875,244
2016,2016,,H0AZ01259,G000565,51800,66
2016,2016,,H0CA03078,B001287,1582406,7461
2016,2016,,H0CA10073,D000623,41735,122
2016,2016,,H0CA10149,G000559,265394,457
2016,2016,,H0CA11337,,17951,26
2016,2016,,H0CA15148,H001034,227174,563
2016,2016,,H0CA15171,,2150,3
2016,2016,,H0CA19173,D000612,433129,485
2016,2016,,H0CA27085,S001150,214705,248
2016,2016,,H0CA32101,C001080,338085,402
2016,2016,,H0CA33117,B001270,31074,31
2016,2016,,H0CA48024,I000056,238729,399
2016,2016,,H0CA49055,D000598,55550,100
2016,2016,,H0CT02140,,2771,14
2016,2016,,H0CT03072,D000216,295457,456
2016,2016,,H0CT05150,,13000,2
2016,2016,,H0DC00058,N000147,74368,70
2016,2016,,H0DE01025,,24000,12
2016,2016,,H0FL04066,C001045,32250,20
2016,2016,,H0FL08042,K000361,13650,12
2016,2016,,H0FL08208,W000806,189550,414
2016,2016,,H0FL12101,R000593,47859,97
2016,2016,,H0FL17068,W000808,16700,21
2016,2016,,H0FL18025,R000435,192920,205
2016,2016,,H0FL19080,D000610,220035,235
2016,2016,,H0FL24049,A000366,400,2
2016,2016,,H0GA04106,,50,1
2016,2016,,H0GA07125,H001071,70602,80
2016,2016,,H0GA07133,W000810,2700,1
2016,2016,,H0GA08065,,44975,14
2016,2016,,H0GA08081,,16933,11
2016,2016,,H0GA08099,S001189,111266,145
2016,2016,,H0GA09030,G000560,135424,111
2016,2016,,H0GA13032,,245368,252
2016,2016,,H0GA13099,,500,1
2016,2016,,H0ID01253,L000573,121779,167
2016,2016,,H0IL05096,Q000023,166625,214
2016,2016,,H0IL08033,,500,1
2016,2016,,H0IL08108,,1000,1
2016,2016,,H0IL10302,D000613,1028851,1163
2016,2016,,H0IL11052,K000378,210513,321
2016,2016,,H0IL14080,H001059,78660,154
2016,2016,,H0IN02125,M001189,110534,133
2016,2016,,H0IN02190,W000813,366159,527
2016,2016,,H0IN04170,R000592,405942,332
2016,2016,,H0IN08114,B001275,121250,153
2016,2016,,H0KS01123,M000871,300,4
2016,2016,,H0KS04051,P000602,412510,285
2016,2016,,H0KS04077,,500,4
2016,2016,,H0KY05015,R000395,136549,139
2016,2016,,H0KY06104,B001282,287951,390
2016,2016,,H0LA01087,S001176,65200,72
2016,2016,,H0MA09027,,4774,2
2016,2016,,H0MA10082,K000375,129461,280
2016,2016,,H0MI01088,B001271,11650,6
2016,2016,,H0MI01104,,332063,342
2016,2016,,H0MI02094,H001058,257670,291
2016,2016,,H0MI03126,A000367,205295,285
2016,2016,,H0MN01045,H001088,125393,210
2016,2016,,H0MN04049,M001143,115906,171
2016,2016,,H0MO01066,C001049,22400,24
2016,2016,,H0MO01066,C000488,22400,24
2016,2016,,H0MO04086,H001053,48225,58
2016,2016,,H0MO06073,G000546,78525,83
2016,2016,,H0MO07113,L000576,1500,2
2016,2016,,H0MS04120,P000601,64800,85
2016,2016,,H0NC02059,E000291,90139,131
2016,2016,,H0NC08163,,6465,5
2016,2016,,H0ND01026,C001096,141817,221
2016,2016,,H0NH01217,G000570,204870,216
2016,2016,,H0NH01225,,343900,317
2016,2016,,H0NH02181,K000382,604386,3535
2016,2016,,H0NY02085,I000057,292525,128
2016,2016,,H0NY04057,,17644,13
2016,2016,,H0NY18065,S000248,53350,75
2016,2016,,H0NY29054,R000585,76551,114
2016,2016,,H0OH06189,J000292,145780,160
2016,2016,,H0OH12062,T000462,1006158,1230
2016,2016,,H0OH16097,R000586,101176,144
2016,2016,,H0OH18077,G000563,24738,16
2016,2016,,H0OK05155,,2340,21
2016,2016,,H0OR04081,,33389,48
2016,2016,,H0PA03271,K000376,174929,234
2016,2016,,H0PA04220,R000598,389181,544
2016,2016,,H0PA06076,C001106,202843,268
2016,2016,,H0PA06118,,12400,31
2016,2016,,H0PA10078,M001179,164137,281
2016,2016,,H0RI01073,C001084,374568,1009
2016,2016,,H0RI02139,L000559,103941,210
2016,2016,,H0SC03077,D000615,105160,180
2016,2016,,H0SC04257,G000566,118049,148
2016,2016,,H0SC05031,M001182,227765,227
2016,2016,,H0SD00054,N000184,467580,1130
2016,2016,,H0TN03254,F000459,5700,3
2016,2016,,H0TN04195,D000616,168834,196
2016,2016,,H0TN06257,B001273,212979,280
2016,2016,,H0TN08246,F000458,4600,2
2016,2016,,H0TX04037,H000067,2200,1
2016,2016,,H0TX07055,C001048,363116,341
2016,2016,,H0TX17104,F000461,125689,134
2016,2016,,H0TX23086,H001073,690153,967
2016,2016,,H0TX27061,F000460,217910,248
2016,2016,,H0VA02084,R000589,68225,33
2016,2016,,H0VA02118,T000477,188979,220
2016,2016,,H0VA05095,H001060,8350,4
2016,2016,,H0VA05111,,7150,12
2016,2016,,H0VA09055,G000568,117541,262
2016,2016,,H0VA11077,,500,1
2016,2016,,H0WA02080,L000560,89645,155
2016,2016,,H0WA03161,H001064,190043,348
2016,2016,,H0WA03187,H001056,337896,903
2016,2016,,H0WA08046,D000617,532350,2296
2016,2016,,H0WI07051,D000614,490659,917
2016,2016,,H0WI08075,R000587,42250,29
2016,2016,,H0WV01072,M001180,80475,96
2016,2016,,H0WV02104,,7800,10
2016,2016,,H2AL03032,R000575,93275,110
2016,2016,,H2AL03032,R000572,93275,110
2016,2016,,H2AZ01271,,2669,1
2016,2016,,H2AZ04127,,442274,1048
2016,2016,,H2AZ04143,,16957,58
2016,2016,,H2AZ05132,,1000,1
2016,2016,,H2AZ07070,G000551,8166,42
2016,2016,,H2AZ08102,M001197,713547,4476
2016,2016,,H2AZ09019,S001191,427419,1404
2016,2016,,H2AZ09035,,373730,263
2016,2016,,H2CA00104,L000579,117845,208
2016,2016,,H2CA00120,B001285,489914,5376
2016,2016,,H2CA00138,,2460,1
2016,2016,,H2CA02142,L000578,98485,90
2016,2016,,H2CA06259,H001068,94945,258
2016,2016,,H2CA08164,C001094,114950,139
2016,2016,,H2CA15094,S001193,71911,119
2016,2016,,H2CA16100,,147590,225
2016,2016,,H2CA20094,V000129,372473,438
2016,2016,,H2CA27198,,32991,53
2016,2016,,H2CA28113,C001097,96606,90
2016,2016,,H2CA30143,B000287,152954,190
2016,2016,,H2CA31125,A000371,652374,5074
2016,2016,,H2CA33048,R000486,132603,120
2016,2016,,H2CA35100,,65557,51
2016,2016,,H2CA36439,R000599,770171,4893
2016,2016,,H2CA37023,C000059,145400,148
2016,2016,,H2CA39078,S001156,110553,322
2016,2016,,H2CA43245,T000472,375463,1114
2016,2016,,H2CA48095,,1200,4
2016,2016,,H2CA50026,V000130,14766,21
2016,2016,,H2CA52089,P000608,598244,5309
2016,2016,,H2CT01189,,9238,19
2016,2016,,H2CT02112,C001069,81336,226
2016,2016,,H2CT05123,,18350,6
2016,2016,,H2CT05131,E000293,655814,1809
2016,2016,,H2FL00292,D000621,1531074,2310
2016,2016,,H2FL01100,M001144,115000,50
2016,2016,,H2FL03056,B000911,24623,32
2016,2016,,H2FL06091,,26963,47
2016,2016,,H2FL06109,Y000065,143440,213
2016,2016,,H2FL08055,M000689,302791,468
2016,2016,,H2FL13139,,39665,30
2016,2016,,H2FL14053,F000462,251648,881
2016,2016,,H2FL14152,,291456,311
2016,2016,,H2FL20043,,31951,47
2016,2016,,H2FL23021,H000324,205511,242
2016,2016,,H2FL25018,D000600,167377,135
2016,2016,,H2GA09150,C001093,266385,400
2016,2016,,H2GA09176,,13405,15
2016,2016,,H2GA11198,,750,2
2016,2016,,H2GA12121,A000372,246030,411
2016,2016,,H2GA13012,S001157,108878,168
2016,2016,,H2GU00033,B001245,58400,113
2016,2016,,H2HI02110,H001050,413099,334
2016,2016,,H2HI02508,G000571,63685,135
2016,2016,,H2IA05072,K000362,260525,668
2016,2016,,H2IL02172,K000385,174663,301
2016,2016,,H2IL08039,G000535,38346,44
2016,2016,,H2IL10068,S001190,944831,5625
2016,2016,,H2IL12130,,2035,6
2016,2016,,H2IL13120,D000619,147150,334
2016,2016,,H2IL17071,B001286,740891,10083
2016,2016,,H2IL20042,S000364,139048,178
2016,2016,,H2IN05082,B001284,365265,406
2016,2016,,H2IN07096,,550,2
2016,2016,,H2IN09167,,650667,2458
2016,2016,,H2KY04121,M001184,125394,178
2016,2016,,H2MA04073,K000379,4000,5
2016,2016,,H2MA09072,L000562,378134,370
2016,2016,,H2MD02160,R000576,83690,141
2016,2016,,H2MD04232,I000058,300916,683
2016,2016,,H2MD05155,H000874,433349,429
2016,2016,,H2MD06195,D000620,542825,425
2016,2016,,H2MI04237,,1000,2
2016,2016,,H2MI05119,K000380,108832,216
2016,2016,,H2MI11133,B001280,23500,7
2016,2016,,H2MI14111,L000581,75835,100
2016,2016,,H2MI17023,L000263,158245,244
2016,2016,,H2MN02130,,72945,63
2016,2016,,H2MN07014,P000258,63925,124
2016,2016,,H2MN08111,N000127,644498,3400
2016,2016,,H2MO02102,W000812,21550,15
2016,2016,,H2MO05352,,1000,3
2016,2016,,H2MO08067,,14200,16
2016,2016,,H2NC01081,J000255,80795,259
2016,2016,,H2NC07096,R000603,159469,204
2016,2016,,H2NC08185,H001067,2700,1
2016,2016,,H2NC09134,P000606,66900,74
2016,2016,,H2NC11080,M001187,87630,159
2016,2016,,H2NC13110,H001065,464218,572
2016,2016,,H2NJ02037,L000554,235402,347
2016,2016,,H2NJ05014,F000372,529054,690
2016,2016,,H2NJ05261,,1762,2
2016,2016,,H2NJ10154,P000604,7750,13
2016,2016,,H2NJ10154,P000149,7750,13
2016,2016,,H2NM02100,,500,1
2016,2016,,H2NM02126,P000588,435518,507
2016,2016,,H2NV00050,K000390,847532,2047
2016,2016,,H2NV02395,A000369,20450,26
2016,2016,,H2NV04045,,155187,178
2016,2016,,H2NY00010,V000081,271345,286
2016,2016,,H2NY03089,K000210,176644,292
2016,2016,,H2NY06116,M001188,527587,626
2016,2016,,H2NY09102,,24498,19
2016,2016,,H2NY10092,J000294,90875,127
2016,2016,,H2NY14037,M000087,244350,216
2016,2016,,H2NY15109,,308997,303
2016,2016,,H2NY17071,N000002,165450,192
2016,2016,,H2NY22139,M001185,890578,1267
2016,2016,,H2OH02085,W000815,253704,460
2016,2016,,H2OH03067,T000463,184350,194
2016,2016,,H2OH03125,B001281,22100,25
2016,2016,,H2OH09031,K000009,91138,152
2016,2016,,H2OH14064,J000295,320690,389
2016,2016,,H2OH15095,,4950,14
2016,2016,,H2OH17109,R000577,97411,159
2016,2016,,H2OK01143,B001283,190625,270
2016,2016,,H2OK02083,M001190,216118,208
2016,2016,,H2OK04055,C001053,286080,301
2016,2016,,H2OR01133,B001278,137645,355
2016,2016,,H2OR01190,,250,1
2016,2016,,H2PA02055,F000043,23150,36
2016,2016,,H2PA04135,P000605,143413,268
2016,2016,,H2PA09035,S001154,75750,84
2016,2016,,H2PA11098,B001269,216368,379
2016,2016,,H2PA15099,,6418,11
2016,2016,,H2PA17079,C001090,213272,378
2016,2016,,H2PA18143,M001151,79680,119
2016,2016,,H2SC02059,W000795,223353,343
2016,2016,,H2SC07066,R000597,81050,91
2016,2016,,H2SC07108,,500,4
2016,2016,,H2TN05131,C000754,2250,6
2016,2016,,H2TN05263,,8316,6
2016,2016,,H2TX00015,J000126,15250,22
2016,2016,,H2TX01062,,5400,9
2016,2016,,H2TX03118,J000174,124925,149
2016,2016,,H2TX03126,S000250,18900,7
2016,2016,,H2TX05121,H001036,292411,327
2016,2016,,H2TX07036,,44400,53
2016,2016,,H2TX10113,,1600,2
2016,2016,,H2TX16185,O000170,264338,372
2016,2016,,H2TX23082,C001063,268294,298
2016,2016,,H2TX23124,G000572,542629,1365
2016,2016,,H2TX26093,B001248,123415,138
2016,2016,,H2TX27158,,10,1
2016,2016,,H2TX27190,V000132,284980,363
2016,2016,,H2TX29030,G000410,76931,91
2016,2016,,H2TX30079,,3550,3
2016,2016,,H2TX31044,C001051,51706,78
2016,2016,,H2TX33040,W000816,183150,154
2016,2016,,H2TX33073,V000131,318022,387
2016,2016,,H2TX33099,,5294,16
2016,2016,,H2TX35011,C001091,285386,408
2016,2016,,H2TX35029,,73720,68
2016,2016,,H2UT02324,S001192,27500,19
2016,2016,,H2UT04023,L000584,49957,388
2016,2016,,H2VA04052,F000445,201246,278
2016,2016,,H2VA04102,,4550,6
2016,2016,,H2VA06115,G000289,167996,199
2016,2016,,H2VI00082,P000610,89145,111
2016,2016,,H2WA06129,K000381,374267,599
2016,2016,,H2WA10048,,2377,34
2016,2016,,H2WI02124,P000607,34993,231
2016,2016,,H4AL01123,B001289,196125,296
2016,2016,,H4AL03061,,1536,3
2016,2016,,H4AL06098,P000609,100900,95
2016,2016,,H4AR02141,H001072,318152,476
2016,2016,,H4AR04048,W000821,97727,155
2016,2016,,H4AS00036,R000600,32650,27
2016,2016,,H4AS00069,,16203,23
2016,2016,,H4AZ01038,S000018,40434,24
2016,2016,,H4AZ01145,,144458,179
2016,2016,,H4AZ04024,F000448,87315,93
2016,2016,,H4AZ06045,S001183,56710,77
2016,2016,,H4AZ07043,G000574,158399,717
2016,2016,,H4AZ07050,,5213,3
2016,2016,,H4CA10075,,625010,1973
2016,2016,,H4CA11081,M001166,349096,805
2016,2016,,H4CA12055,K000389,1324362,903
2016,2016,,H4CA12089,,2500,1
2016,2016,,H4CA16049,L000397,50150,42
2016,2016,,H4CA17021,F000030,250,1
2016,2016,,H4CA18094,,16456,11
2016,2016,,H4CA20082,C001059,193250,150
2016,2016,,H4CA23011,W000187,76580,82
2016,2016,,H4CA24142,,731996,599
2016,2016,,H4CA25107,,76,1
2016,2016,,H4CA25123,K000387,253413,355
2016,2016,,H4CA26139,,60836,111
2016,2016,,H4CA31071,,99633,165
2016,2016,,H4CA33119,L000582,326246,345
2016,2016,,H4CA35031,T000474,33000,24
2016,2016,,H4CA42060,,29445,12
2016,2016,,H4CA42086,,24356,72
2016,2016,,H4CA45089,,62452,67
2016,2016,,H4CA45097,W000820,106045,264
2016,2016,,H4CA47069,,2250,3
2016,2016,,H4CO04090,B001297,197905,396
2016,2016,,H4CT04114,,63370,117
2016,2016,,H4FL01155,,4570,12
2016,2016,,H4FL02062,G000575,81829,573
2016,2016,,H4FL08077,,10964,25
2016,2016,,H4FL11071,,15399,66
2016,2016,,H4FL13101,J000296,650874,734
2016,2016,,H4FL13135,,2350,5
2016,2016,,H4FL14091,,2500,4
2016,2016,,H4FL17037,,4500,7
2016,2016,,H4FL18068,,46150,72
2016,2016,,H4FL19058,,30317,83
2016,2016,,H4FL19074,C001102,46441,37
2016,2016,,H4FL20023,W000797,1123104,2624
2016,2016,,H4FL20064,,2000,1
2016,2016,,H4FL22086,,5522,17
2016,2016,,H4FL22110,,1113,7
2016,2016,,H4FL26038,C001107,96888,102
2016,2016,,H4GA01039,C001103,283672,437
2016,2016,,H4GA02060,,21925,31
2016,2016,,H4GA06087,P000591,227841,496
2016,2016,,H4GA08067,W000796,16700,7
2016,2016,,H4GA09065,,15026,9
2016,2016,,H4GA11061,L000583,91270,125
2016,2016,,H4GA12051,,23350,38
2016,2016,,H4GU00021,,9293,3
2016,2016,,H4HI01134,T000473,263717,338
2016,2016,,H4IA01069,M001191,49242,244
2016,2016,,H4IA01069,M001168,49242,244
2016,2016,,H4IA01077,,280620,932
2016,2016,,H4IA03115,Y000066,37715,58
2016,2016,,H4IA04113,,342853,1110
2016,2016,,H4IL02269,,300,3
2016,2016,,H4IL03077,L000563,7950,10
2016,2016,,H4IN01012,V000108,65675,69
2016,2016,,H4IN05112,,444,48
2016,2016,,H4KS01059,,66063,87
2016,2016,,H4KY01073,,2600,8
2016,2016,,H4KY06148,,0,1
2016,2016,,H4KY06163,,1124,8
2016,2016,,H4LA05080,,1130,3
2016,2016,,H4LA05221,A000374,138675,151
2016,2016,,H4LA06104,,100,1
2016,2016,,H4LA06153,G000577,151741,129
2016,2016,,H4MA03022,M000312,168914,621
2016,2016,,H4MA03097,,13850,15
2016,2016,,H4MA05084,C001101,148100,242
2016,2016,,H4MA06090,M001196,545488,834
2016,2016,,H4MD04113,,52565,26
2016,2016,,H4MD05144,,9222,28
2016,2016,,H4MD06209,,17780,5
2016,2016,,H4ME02200,,1530430,4883
2016,2016,,H4ME02234,P000611,268552,298
2016,2016,,H4MI04118,M001201,62477,67
2016,2016,,H4MI04126,M001194,296116,369
2016,2016,,H4MI06105,,417599,2431
2016,2016,,H4MI07103,W000798,278111,411
2016,2016,,H4MI11089,,31561,66
2016,2016,,H4MI11097,T000475,248620,266
2016,2016,,H4MI12079,D000624,188023,270
2016,2016,,H4MN02136,,1498,7
2016,2016,,H4MN06087,E000294,301414,581
2016,2016,,H4MN08083,,306615,566
2016,2016,,H4MO04138,,8100,5
2016,2016,,H4MO07131,,6575,24
2016,2016,,H4MO08162,S001195,244977,252
2016,2016,,H4MS02068,T000193,96490,114
2016,2016,,H4NC01046,B001251,54950,88
